Date,UWG_Mailing,BFCM_Promo_Effect,holiday_list,Offline_Promo,Promotion_Discount,Total_Revenue,Revenue_New_Customer,influencer_spend,Awin_spend,microsoft_spend,criteo_spend,cost_outbrain,spend_Google_Branded,spend_Google_Non_Branded,spend_Google_PMAX,spend_Google_Demand_Gen,spend_Google_Others,spend_Meta_ASC,spend_Meta_Retargeting,spend_Meta_Prospecting,spend_Google,spend_Meta
2026-07-13,0,0,0,0,1,49867.0,16480.62,0.0,221.0,169.37,176.0116,112.99,767.01073,517.150061,976.407418,29.995504,35.30123,832.479999,233.33,278.56,2325.86,1355.81
2026-07-14,0,0,1,0,1,61171.0,17361.85,0.0,266.0,116.46,143.8647,112.98,780.155391,580.395027,954.42183,28.160506,47.056846,1164.04,240.85,306.86,2390.19,1722.06
2026-07-15,0,0,0,0,1,48045.0,18580.42,0.0,278.0,116.99,170.826,113.01,810.993744,507.664763,895.445314,28.632571,41.066914,1043.23,240.73,298.520001,2283.8,1592.04
2026-07-16,0,0,0,0,1,47033.0,19533.85,0.0,250.0,114.04,177.2178,113.21,832.916049,494.23412,938.570547,28.919159,37.79248,1002.73,222.009999,271.619999,2332.43,1499.34
2026-07-17,0,0,0,0,1,71509.0,24431.0,0.0,477.0,142.58,168.1182,112.55,778.208975,667.956979,1161.84,26.46434,40.351594,1033.68,212.7,275.01,2674.83,1521.39
2026-07-18,0,0,0,0,1,68522.0,27222.7,0.0,306.0,119.09,183.0688,112.59,813.117844,594.786693,1059.41,29.122411,55.702202,899.630001,148.219999,196.07,2552.14,1243.92
2026-07-19,0,0,0,0,1,91843.0,32582.43,0.0,427.0,131.51,182.8338296,112.57,827.284749,598.276324,1013.3,25.851524,56.427664,1286.82,291.98,352.75,2521.14,1931.55
2026-07-20,0,0,0,0,1,60596.0,21310.79,0.0,254.0,101.55,185.7555286,113.81,763.010359,547.841753,976.191481,26.531398,40.067844,947.79,220.41,261.000001,2353.64,1429.2
2026-07-21,0,0,0,0,1,72814.0,21524.12,0.0,275.0,87.79,147.1305,113.51,791.799809,530.419423,988.114462,27.619623,39.329375,1010.56,227.36,283.830001,2377.28,1521.75
2026-07-22,0,0,0,0,1,56826.0,25214.68,0.0,260.0,86.84,171.0027,113.25,789.573468,548.838187,959.151791,27.030909,35.172172,1048.61,230.540001,277.789998,2359.77,1556.94
2026-07-23,1,0,0,0,1,99861.0,27111.2,0.0,424.0,70.42,173.9576,113.2,465.927432,324.907468,465.979149,12.522938,23.317883,976.01,238.939999,297.72,1292.65,1512.67
2026-07-24,0,0,0,0,1,57246.0,17303.46,0.0,284.0,52.73,164.6136,113.78,0.0,0.0,0.0,0.0,0.0,933.04,202.35,260.05,0.0,1395.44
2026-07-25,0,0,0,0,1,59221.0,15609.38,0.0,137.0,78.93,180.441,114.07,0.0,0.0,0.0,0.0,0.0,936.75,163.09,226.45,0.0,1326.29
2026-07-26,0,0,0,0,1,80659.0,26188.98,0.0,169.0,93.03,201.7269514,112.98,0.0,0.0,0.0,0.0,0.0,1288.02,293.41,365.48,0.0,1946.91
2026-07-27,0,0,0,0,1,59750.0,18458.69,0.0,152.0,92.94,166.6454,113.55,0.0,0.0,0.0,0.0,0.0,965.809999,228.019999,266.72,0.0,1460.55
2026-07-28,0,0,0,0,1,62832.0,22152.14,0.0,188.0,106.56,124.5727997,112.88,0.0,0.0,0.0,0.0,0.0,923.959999,206.38,248.589999,0.0,1378.93
2026-07-29,1,0,0,0,1,67769.0,17210.12,0.0,94.0,84.62,117.9868,113.82,749.001877,355.382488,530.749332,59.44181,20.300366,823.940002,192.26,224.64,1714.88,1240.84
2026-07-30,0,0,0,0,1,56513.0,17060.87,0.0,92.0,122.91,145.6033436,113.06,755.358007,569.955249,1243.14,58.218243,60.178636,774.569998,182.470001,204.15,2686.85,1161.19
2026-07-31,0,0,0,0,1,51864.0,18940.29,0.0,99.0,131.01,136.233,113.99,570.174975,935.673034,1280.07,57.609412,61.824599,933.71,185.98,218.06,2905.35,1337.75
